,name_x,city_x,index_dbase1,index_dbase2,status,JOB_START_DATE,JOB_END_DATE,EMPLOYER_STATE,name_y,city_y,st_cd,name,h2a_violtn_cnt,findings_start_date,findings_end_date,city,ld_dt
7353,1.0,1.0,5453,290474,CERTIFICATION,2018-02-16,2018-11-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7354,1.0,1.0,5455,290474,CERTIFICATION,2018-02-12,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7355,1.0,1.0,5465,290474,CERTIFICATION,2018-01-09,2018-09-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7356,1.0,1.0,5510,290474,CERTIFICATION,2018-02-16,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7357,1.0,1.0,5516,290474,CERTIFICATION,2018-02-20,2018-09-17,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7358,1.0,1.0,5522,290474,CERTIFICATION,2018-02-16,2018-09-17,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7359,1.0,1.0,5526,290474,CERTIFICATION,2017-12-28,2018-09-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7360,1.0,1.0,5540,290474,CERTIFICATION,2018-02-20,2018-09-17,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7361,1.0,1.0,5580,290474,CERTIFICATION,2018-02-16,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7362,1.0,1.0,5587,290474,CERTIFICATION,2018-02-14,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7363,1.0,1.0,5602,290474,CERTIFICATION,2018-01-24,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7364,1.0,1.0,5694,290474,CERTIFICATION,2018-01-24,2018-10-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7365,1.0,1.0,5768,290474,CERTIFICATION,2018-02-14,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7366,1.0,1.0,5845,290474,CERTIFICATION,2018-02-27,2018-11-15,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7367,1.0,1.0,6134,290474,CERTIFICATION,2018-03-06,2018-09-17,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7368,1.0,1.0,6146,290474,CERTIFICATION,2018-01-24,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7369,1.0,1.0,6176,290474,CERTIFICATION,2018-02-15,2018-11-10,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7370,1.0,1.0,6179,290474,CERTIFICATION,2018-02-27,2018-08-22,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7371,1.0,1.0,6183,290474,CERTIFICATION,2018-02-20,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7372,1.0,1.0,6185,290474,CERTIFICATION,2018-02-28,2018-11-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7373,1.0,1.0,6201,290474,CERTIFICATION,2018-02-14,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7374,1.0,1.0,6231,290474,CERTIFICATION,2018-01-12,2018-09-07,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7375,1.0,1.0,6252,290474,CERTIFICATION,2018-01-24,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7376,1.0,1.0,6300,290474,CERTIFICATION,2018-01-25,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7377,1.0,1.0,6541,290474,CERTIFICATION,2018-03-12,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7378,1.0,1.0,6568,290474,CERTIFICATION,2018-02-26,2018-09-17,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7379,1.0,1.0,6790,290474,CERTIFICATION,2018-03-12,2018-10-08,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7380,1.0,1.0,6903,290474,CERTIFICATION,,,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7381,1.0,1.0,6990,290474,CERTIFICATION,2018-02-16,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7382,1.0,1.0,7412,290474,CERTIFICATION,2018-03-13,2018-10-14,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7383,1.0,1.0,7476,290474,CERTIFICATION,2018-02-23,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7384,1.0,1.0,7481,290474,CERTIFICATION,2018-03-14,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7385,1.0,1.0,7508,290474,CERTIFICATION,2018-01-26,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7386,1.0,1.0,7511,290474,CERTIFICATION,,2018-03-15,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7387,1.0,1.0,7528,290474,CERTIFICATION,2018-03-16,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7388,1.0,1.0,7537,290474,CERTIFICATION,2018-03-14,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7389,1.0,1.0,7734,290474,CERTIFICATION,2018-03-19,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7390,1.0,1.0,7754,290474,CERTIFICATION,2018-03-19,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7391,1.0,1.0,7790,290474,CERTIFICATION,2018-03-20,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7392,1.0,1.0,7822,290474,CERTIFICATION,,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7393,1.0,1.0,7916,290474,CERTIFICATION,2018-02-14,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7394,1.0,1.0,7927,290474,CERTIFICATION,2018-02-14,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7395,1.0,1.0,7963,290474,CERTIFICATION,,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7396,1.0,1.0,7967,290474,CERTIFICATION,,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7397,1.0,1.0,7968,290474,CERTIFICATION,2018-03-22,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7398,1.0,1.0,8123,290474,CERTIFICATION,2018-03-19,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7399,1.0,1.0,8134,290474,CERTIFICATION,,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7400,1.0,1.0,8404,290474,CERTIFICATION,2018-04-05,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7401,1.0,1.0,8420,290474,CERTIFICATION,2018-04-03,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7402,1.0,1.0,8451,290474,CERTIFICATION,2018-02-27,2018-11-04,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7403,1.0,1.0,8541,290474,CERTIFICATION,,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7404,1.0,1.0,8589,290474,CERTIFICATION,2018-03-07,2018-10-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7405,1.0,1.0,8628,290474,CERTIFICATION,2018-03-16,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7406,1.0,1.0,8676,290474,CERTIFICATION,2018-03-12,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7407,1.0,1.0,8808,290474,CERTIFICATION,2018-02-16,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7408,1.0,1.0,8884,290474,CERTIFICATION,2018-02-13,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7409,1.0,1.0,9017,290474,CERTIFICATION,2018-04-03,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7410,1.0,1.0,9028,290474,CERTIFICATION,2018-03-19,2018-12-07,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7411,1.0,1.0,9191,290474,CERTIFICATION,2018-04-12,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7412,1.0,1.0,9192,290474,CERTIFICATION,2018-04-11,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7413,1.0,1.0,9242,290474,CERTIFICATION,2018-03-15,2018-12-07,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7414,1.0,1.0,9265,290474,CERTIFICATION,2018-04-17,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7415,1.0,1.0,9315,290474,CERTIFICATION,2018-04-16,2018-11-08,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7416,1.0,1.0,9367,290474,CERTIFICATION,2018-04-17,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7417,1.0,1.0,9369,290474,CERTIFICATION,2018-04-17,2018-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7418,1.0,1.0,9383,290474,CERTIFICATION,2018-02-21,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7419,1.0,1.0,9417,290474,CERTIFICATION,2018-03-08,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7420,1.0,1.0,9428,290474,CERTIFICATION,2018-03-16,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7421,1.0,1.0,9573,290474,CERTIFICATION,2018-04-20,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7422,1.0,1.0,9632,290474,CERTIFICATION,2018-04-27,2019-01-08,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7423,1.0,1.0,9636,290474,CERTIFICATION,2018-04-02,2018-12-16,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7424,1.0,1.0,9640,290474,CERTIFICATION,2018-07-08,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7425,1.0,1.0,9687,290474,CERTIFICATION,2018-03-16,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7426,1.0,1.0,9719,290474,CERTIFICATION,2018-04-30,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7427,1.0,1.0,9722,290474,CERTIFICATION,2018-04-16,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7428,1.0,1.0,9773,290474,CERTIFICATION,2018-04-11,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7429,1.0,1.0,9793,290474,CERTIFICATION,2018-07-08,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7430,1.0,1.0,9878,290474,CERTIFICATION,2018-04-19,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7431,1.0,1.0,9998,290474,CERTIFICATION,2018-03-15,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7432,1.0,1.0,10034,290474,CERTIFICATION,2018-04-30,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7433,1.0,1.0,10039,290474,CERTIFICATION,2018-04-30,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7434,1.0,1.0,10380,290474,CERTIFICATION,2018-05-10,2019-01-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7435,1.0,1.0,10882,290474,CERTIFICATION,2018-05-18,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7436,1.0,1.0,10949,290474,CERTIFICATION,,2019-01-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7437,1.0,1.0,10962,290474,CERTIFICATION,2018-05-25,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7438,1.0,1.0,10982,290474,CERTIFICATION,2018-05-23,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7439,1.0,1.0,10984,290474,CERTIFICATION,2018-05-23,2018-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7440,1.0,1.0,11034,290474,CERTIFICATION,2018-05-02,2018-12-08,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7441,1.0,1.0,11040,290474,CERTIFICATION,2018-05-25,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7442,1.0,1.0,11048,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7443,1.0,1.0,11051,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7444,1.0,1.0,11053,290474,CERTIFICATION,,2018-12-06,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7445,1.0,1.0,11056,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7446,1.0,1.0,11062,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7447,1.0,1.0,11064,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7448,1.0,1.0,11067,290474,CERTIFICATION,2018-05-29,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7449,1.0,1.0,11201,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7450,1.0,1.0,11204,290474,CERTIFICATION,2018-05-29,2018-11-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7451,1.0,1.0,11264,290474,CERTIFICATION,2018-05-25,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7452,1.0,1.0,11267,290474,CERTIFICATION,2018-05-25,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7453,1.0,1.0,11268,290474,CERTIFICATION,2018-05-25,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7454,1.0,1.0,11270,290474,CERTIFICATION,2018-05-25,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7455,1.0,1.0,11281,290474,CERTIFICATION,2018-04-25,2019-01-15,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7456,1.0,1.0,11319,290474,CERTIFICATION,2018-04-26,2018-11-07,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
7457,1.0,1.0,11336,290474,CERTIFICATION,,2019-02-05,ID,WESTERN RANGE ASSOCIATION,TWIN FALLS,ID,WESTERN RANGE ASSOCIATION,1,2015-07-10,2017-08-22,TWIN FALLS,2019-07-26 10:03:56-04:00
